Order Number,Pickup Point ID,SLS Tracking Number,3PL Tracking Number,Seller Name,Seller Phone,Create Time,Status,Shopee Order SN,Buyer Sort Code,Pickup Time,Pickup Driver,DC Receive Time,Assigned Time,Bulky Type,PickUp TaskNumber,Shop ID/DOP ID,ETA,pickup attempts,seller’s fault times,update history,Seller Sort Code,Seller Zipcode,State,City,Neighbor,Seller Address
BR252820728038L,757398018_002,BR252820728038L,,Zh Varidades Store,5511973452194,03/03/2025 21:04,Inbounded,250304N2357EU3,Vila das Mercês,05/03/2025 11:57,LUCAS SOUSA DE CARVALHO,05/03/2025 12:33,05/03/2025 03:14,N/A,PT2025030512MSX,757398018,03/03/2025 23:59,1,1,,Brás,03041010,São Paulo,São Paulo,Brás,"Rua Paraná, 42"
BR252080648431K,757398018_002,BR252080648431K,,Zh Varidades Store,5511973452194,03/03/2025 21:04,Inbounded,250304N2357EU3,Vila Capela,05/03/2025 11:57,LUCAS SOUSA DE CARVALHO,05/03/2025 12:34,05/03/2025 03:14,N/A,PT2025030512MSX,757398018,03/03/2025 23:59,1,1,,Brás,03041010,São Paulo,São Paulo,Brás,"Rua Paraná, 42"
BR255985891211L,1003085235_004,BR255985891211L,,INFINITY COMERCIO DE VARIEDADES,5511944438579,03/03/2025 21:02,Inbounded,250304N2357EU3,Parque Marabá,05/03/2025 08:32,Ademir chaves de morais junior,05/03/2025 10:56,05/03/2025 05:48,N/A,PT202503051242K,1003085235,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR256097001691K,461633669_003,BR256097001691K,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 21:02,Inbounded,250304N2357EU3,Jardim Virginia Bianca,05/03/2025 08:36,Ademir chaves de morais junior,05/03/2025 10:57,05/03/2025 05:48,N/A,PT202503051242E,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR253279577477O,989926234_003,BR253279577477O,,TIKO SHOP,5511915877777,03/03/2025 21:01,Inbounded,250304N2357EU3,Brooklin Paulista,05/03/2025 09:54,Saulo oliveira Barbosa,05/03/2025 10:41,05/03/2025 03:14,N/A,PT202503051241Y,989926234,03/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR258735295347X,461633669_003,BR258735295347X,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 21:00,Inbounded,250304N2357EU3,Jardim São Salvador,05/03/2025 09:29,Ademir chaves de morais junior,05/03/2025 11:07,05/03/2025 05:48,N/A,PT202503051242E,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR256847660214F,1007379684_003,BR256847660214F,,NEW WORD MAGAZINE,5511937781681,03/03/2025 20:59,Inbounded,250304N2357EU3,Jardim Leonor Mendes de Barros,05/03/2025 09:53,Ademir chaves de morais junior,05/03/2025 11:02,05/03/2025 05:48,N/A,PT2025030512429,1007379684,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR253554078656M,386229377_002,BR253554078656M,,Livraria Cordeiro,5511947872160,03/03/2025 20:59,Inbounded,250304N2357EU3,Vila Anadir,05/03/2025 12:15,ADILSON KAUAN DE LIMA BOMFIM,05/03/2025 13:15,05/03/2025 07:58,N/A,PT2025030512430,386229377,03/03/2025 23:59,1,1,,Vila Frugoli,03674030,São Paulo,São Paulo,Vila Frugoli,"R Olímpio Guilherme, 263"
BR2539501720019,461633669_003,BR2539501720019,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:59,Inbounded,250304N2357EU3,Chácara Monte Alegre,05/03/2025 09:50,EDSON PEREIRA,05/03/2025 11:31,05/03/2025 05:48,N/A,PT2025030512F20,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR250158129539G,1003731394_001,BR250158129539G,,TUDO TOP UTILIDADES,5511997814959,03/03/2025 20:58,Inbounded,250304N2357EU3,Vila Santa Catarina,05/03/2025 09:28,Ademir chaves de morais junior,05/03/2025 11:07,05/03/2025 05:48,N/A,PT202503051242B,1003731394,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR259108883770E,330130080_002,BR259108883770E,,LiLi tendência,5511977712888,03/03/2025 20:57,Inbounded,250304N2357EU3,Jardim São Paulo(Zona Norte),05/03/2025 12:31,MURILO MORENO,05/03/2025 13:42,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR259352314626V,330130080_002,BR259352314626V,,LiLi tendência,5511977712888,03/03/2025 20:57,Inbounded,250304N2357EU3,Vila Liviero,05/03/2025 12:37,MURILO MORENO,05/03/2025 13:41,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR259050769034V,330130080_002,BR259050769034V,,LiLi tendência,5511977712888,03/03/2025 20:57,Inbounded,250304N2357EU3,Jardim Ipanema,05/03/2025 12:41,MURILO MORENO,05/03/2025 13:39,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR256758948900M,1003085235_004,BR256758948900M,,INFINITY COMERCIO DE VARIEDADES,5511944438579,03/03/2025 20:57,Inbounded,250304N2357EU3,Jardim Penha,05/03/2025 09:56,Ademir chaves de morais junior,05/03/2025 11:06,05/03/2025 05:48,N/A,PT202503051242K,1003085235,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR253003847550L,461633669_003,BR253003847550L,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:57,Inbounded,250304N2357EU3,Vila Camilópolis,05/03/2025 09:04,Ademir chaves de morais junior,05/03/2025 11:05,05/03/2025 05:48,N/A,PT202503051242E,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR250319843493V,807597901_003,BR250319843493V,,BIG MO,5511986187622,03/03/2025 20:55,Inbounded,250304N2357EU3,Vila Galvão,05/03/2025 09:52,Ademir chaves de morais junior,05/03/2025 11:02,05/03/2025 05:48,N/A,PT202503051242F,807597901,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA02"
BR252875551918I,1007375842_001,BR252875551918I,,1000 Coisas Variedades,5511942631700,03/03/2025 20:55,Inbounded,250304N2357EU3,Vila Cunha Bueno,05/03/2025 09:08,Ademir chaves de morais junior,05/03/2025 11:00,05/03/2025 05:48,N/A,PT202503051242G,1007375842,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA11"
BR252519960848Y,832031799_004,BR252519960848Y,,Vida Criativa ,5511916399169,03/03/2025 20:55,Inbounded,250304N2357EU3,Quarta Parada,05/03/2025 10:01,EDSON PEREIRA,05/03/2025 11:30,05/03/2025 05:48,N/A,PT2025030512F1R,832031799,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR253250051688J,989926234_003,BR253250051688J,,TIKO SHOP,5511915877777,03/03/2025 20:55,Inbounded,250304N2357EU3,Cidade Soberana,05/03/2025 09:55,Saulo oliveira Barbosa,05/03/2025 10:37,05/03/2025 03:14,N/A,PT202503051241Y,989926234,03/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR250750439121O,1246544695,BR250750439121O,,AHC.br,5511912368166,03/03/2025 20:54,Inbounded,250304N2357EU3,Vila das Mercês,05/03/2025 09:37,Ademir chaves de morais junior,05/03/2025 11:09,05/03/2025 05:48,N/A,PT202503051242L,1246544695,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA14"
BR259148601336T,530370669_003,BR259148601336T,,FAST MO,5511982812817,03/03/2025 20:53,Inbounded,250304N2357EU3,Jardim Trianon,05/03/2025 09:41,Ademir chaves de morais junior,05/03/2025 11:06,05/03/2025 05:48,N/A,PT2025030512425,530370669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR258214571893Z,1053431316_002,BR258214571893Z,,pexinxou,5511916924370,03/03/2025 20:53,Inbounded,250304N2357EU3,Vila Ponte Rasa,05/03/2025 13:54,EZEQUIAS PEREIRA ALVES,05/03/2025 15:29,05/03/2025 03:14,N/A,PT2025030612OSH,1053431316,03/03/2025 23:59,2,1,,Cidade Jardim Cumbica,07180170,São Paulo,Guarulhos,Cidade Jardim Cumbica,"Rua Buritama, 61"
BR2523484162471,1003085235_004,BR2523484162471,,INFINITY COMERCIO DE VARIEDADES,5511944438579,03/03/2025 20:53,Inbounded,250304N2357EU3,Americanópolis,05/03/2025 11:46,Ademir chaves de morais junior,05/03/2025 13:01,05/03/2025 05:48,N/A,PT2025030512M5Y,1003085235,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR257831495917T,330130080_002,BR257831495917T,,LiLi tendência,5511977712888,03/03/2025 20:52,Inbounded,250304N2357EU3,Jardim Luanda,05/03/2025 12:32,MURILO MORENO,05/03/2025 13:43,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR259179980623I,330130080_002,BR259179980623I,,LiLi tendência,5511977712888,03/03/2025 20:52,Inbounded,250304N2357EU3,Parque Continental II,05/03/2025 12:34,MURILO MORENO,05/03/2025 13:39,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR252687613721T,330130080_002,BR252687613721T,,LiLi tendência,5511977712888,03/03/2025 20:52,Inbounded,250304N2357EU3,Campo Belo,05/03/2025 12:41,MURILO MORENO,05/03/2025 13:38,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR254126770846D,1168465536_001,BR254126770846D,,Venus.brasil,5511914799999,03/03/2025 20:52,Inbounded,250304N2357EU3,Jardim Egle,05/03/2025 09:09,Anderson Alberto Souza Corrêa,05/03/2025 10:15,05/03/2025 08:38,N/A,PT2025030512IAE,1168465536,03/03/2025 23:59,0,0,,Brás,03025020,São Paulo,São Paulo,Brás,"Rua Major Marcelino, 258"
BR255567346196E,372797694_003,BR255567346196E,,Festejando25,5511993113853,03/03/2025 20:52,Inbounded,250304N2357EU3,Helena Maria,05/03/2025 11:56,HENRIQUE AMEOMO,05/03/2025 12:47,05/03/2025 07:55,N/A,PT2025030512434,372797694,03/03/2025 23:59,1,1,,Vila Formosa,03416000,São Paulo,São Paulo,Vila Formosa,"Rua Pretória, 1406, Loja Festejando25"
BR251107212806H,1007375842_001,BR251107212806H,,1000 Coisas Variedades,5511942631700,03/03/2025 20:52,Inbounded,250304N2357EU3,Jardim Munira,05/03/2025 09:28,EDSON PEREIRA,05/03/2025 11:28,05/03/2025 05:48,N/A,PT2025030512F1L,1007375842,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA11"
BR250204811274H,461633669_003,BR250204811274H,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:51,Inbounded,250304N2357EU3,Jardim Planalto,05/03/2025 10:01,EDSON PEREIRA,05/03/2025 11:29,05/03/2025 05:48,N/A,PT2025030512F20,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR250724804890O,832031799_004,BR250724804890O,,Vida Criativa ,5511916399169,03/03/2025 20:51,Inbounded,250304N2357EU3,Jardim Santo Expedito,05/03/2025 10:04,Ademir chaves de morais junior,05/03/2025 11:07,05/03/2025 05:48,N/A,PT2025030512427,832031799,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR250028786157Q,569114904_002,BR250028786157Q,,BEST MO,5511983993320,03/03/2025 20:51,Inbounded,250304N2357EU3,São Mateus,05/03/2025 09:43,EDSON PEREIRA,05/03/2025 11:30,05/03/2025 05:48,N/A,PT2025030512F23,569114904,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR259454847740P,461633669_003,BR259454847740P,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:51,Inbounded,250304N2357EU3,Jardim Cláudia,05/03/2025 11:47,Ademir chaves de morais junior,05/03/2025 13:01,05/03/2025 05:48,N/A,PT2025030512M69,461633669,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR257067278630S,832031799_004,BR257067278630S,,Vida Criativa ,5511916399169,03/03/2025 20:51,Inbounded,250304N2357EU3,São João Clímaco,05/03/2025 09:43,Ademir chaves de morais junior,05/03/2025 11:05,05/03/2025 05:48,N/A,PT2025030512427,832031799,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR254735149725R,1008802369_001,BR254735149725R,,LOJA DA WEB,5511942481729,03/03/2025 20:49,Inbounded,250304N2357EU3,Vila Santa Teresa (Zona Sul),05/03/2025 08:50,Ademir chaves de morais junior,05/03/2025 11:04,05/03/2025 05:48,N/A,PT202503051242I,1008802369,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR250045255560H,530370669_003,BR250045255560H,,FAST MO,5511982812817,03/03/2025 20:49,Inbounded,250304N2357EU3,Vila Santana,05/03/2025 11:59,Ademir chaves de morais junior,05/03/2025 12:59,05/03/2025 05:48,N/A,PT2025030512M5Z,530370669,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR252218498137U,530370669_003,BR252218498137U,,FAST MO,5511982812817,03/03/2025 20:48,Inbounded,250304N2357EU3,Parque Santo Antônio,05/03/2025 09:03,Ademir chaves de morais junior,05/03/2025 11:04,05/03/2025 05:48,N/A,PT2025030512425,530370669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR250589855967Q,1003731394_001,BR250589855967Q,,TUDO TOP UTILIDADES,5511997814959,03/03/2025 20:48,Inbounded,250304N2357EU3,Vila da Saúde,05/03/2025 11:51,Ademir chaves de morais junior,05/03/2025 13:00,05/03/2025 05:48,N/A,PT2025030512M6C,1003731394,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR253630167969O,461633669_003,BR253630167969O,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:48,Inbounded,250304N2357EU3,Jardim Guilhermino,05/03/2025 11:47,Ademir chaves de morais junior,05/03/2025 13:02,05/03/2025 05:48,N/A,PT2025030512M69,461633669,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2546656914690,807597901_003,BR2546656914690,,BIG MO,5511986187622,03/03/2025 20:48,Inbounded,250304N2357EU3,Aliança,05/03/2025 09:28,Ademir chaves de morais junior,05/03/2025 11:06,05/03/2025 05:48,N/A,PT202503051242F,807597901,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA02"
BR259720659018K,297548407_002,BR259720659018K,,COLORFUL ROSA,5511987660999,03/03/2025 20:47,Inbounded,250304N2357EU3,Parque Colonial,05/03/2025 09:25,MARCELO DELLA BELLA,05/03/2025 09:53,05/03/2025 08:44,N/A,PT2025030512IM9,297548407,03/03/2025 23:59,0,0,,Canindé,03031010,São Paulo,São Paulo,Canindé,"R Vitor Hugo, 53, 2ºANDAR"
BR2508582505197,530370669_003,BR2508582505197,,FAST MO,5511982812817,03/03/2025 20:47,Inbounded,250304N2357EU3,Jardim Eliza,05/03/2025 09:44,EDSON PEREIRA,05/03/2025 11:30,05/03/2025 05:48,N/A,PT2025030512F1V,530370669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR257230911404Y,1168465536_001,BR257230911404Y,,Venus.brasil,5511914799999,03/03/2025 20:46,Inbounded,250304N2357EU3,Chácara Santo Antônio,05/03/2025 09:09,Anderson Alberto Souza Corrêa,05/03/2025 10:14,05/03/2025 08:38,N/A,PT2025030512IAE,1168465536,03/03/2025 23:59,0,0,,Brás,03025020,São Paulo,São Paulo,Brás,"Rua Major Marcelino, 258"
BR2538867157785,1003085235_004,BR2538867157785,,INFINITY COMERCIO DE VARIEDADES,5511944438579,03/03/2025 20:46,Inbounded,250304N2357EU3,Quinta da Paineira,05/03/2025 12:01,Ademir chaves de morais junior,05/03/2025 12:57,05/03/2025 05:48,N/A,PT2025030512M5Y,1003085235,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR251278359863S,832040275_003,BR251278359863S,,P&H  Oficial,5511915914778,03/03/2025 20:46,Inbounded,250304N2357EU3,Jardim Elvira,05/03/2025 09:14,Ademir chaves de morais junior,05/03/2025 11:03,05/03/2025 05:48,N/A,PT2025030512428,832040275,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR250178991958Q,989926234_003,BR250178991958Q,,TIKO SHOP,5511915877777,03/03/2025 20:45,Inbounded,250304N2357EU3,Parque Residencial Casa Branca,05/03/2025 09:47,Saulo oliveira Barbosa,05/03/2025 10:38,05/03/2025 03:14,N/A,PT202503051241Y,989926234,03/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR258917804294G,1003731394_001,BR258917804294G,,TUDO TOP UTILIDADES,5511997814959,03/03/2025 20:44,Inbounded,250304N2357EU3,Parque Anhanguera (São Domingo,05/03/2025 09:47,Ademir chaves de morais junior,05/03/2025 11:08,05/03/2025 05:48,N/A,PT202503051242B,1003731394,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR256404598500W,461633669_003,BR256404598500W,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:43,Inbounded,250304N2357EU3,Bethaville I,05/03/2025 08:34,Ademir chaves de morais junior,05/03/2025 10:56,05/03/2025 05:48,N/A,PT202503051242E,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR256773801788J,1008802369_001,BR256773801788J,,LOJA DA WEB,5511942481729,03/03/2025 20:43,Inbounded,250304N2357EU3,Mauá,05/03/2025 10:05,Ademir chaves de morais junior,05/03/2025 11:07,05/03/2025 05:48,N/A,PT202503051242I,1008802369,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR257079743781S,807581166_003,BR257079743781S,,REAL MO,5511985223888,03/03/2025 20:43,Inbounded,250304N2357EU3,Jardim Elisa Maria,05/03/2025 09:05,Ademir chaves de morais junior,05/03/2025 11:04,05/03/2025 05:48,N/A,PT2025030512426,807581166,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA01"
BR258076642567O,1007375842_001,BR258076642567O,,1000 Coisas Variedades,5511942631700,03/03/2025 20:43,Inbounded,250304N2357EU3,Vila Guilherme,05/03/2025 09:22,Ademir chaves de morais junior,05/03/2025 11:06,05/03/2025 05:48,N/A,PT202503051242G,1007375842,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA11"
BR258195367757S,530370669_003,BR258195367757S,,FAST MO,5511982812817,03/03/2025 20:43,Inbounded,250304N2357EU3,Jardim Brígida,05/03/2025 09:28,Ademir chaves de morais junior,05/03/2025 11:07,05/03/2025 05:48,N/A,PT2025030512425,530370669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR259715574305S,1003731394_001,BR259715574305S,,TUDO TOP UTILIDADES,5511997814959,03/03/2025 20:43,Inbounded,250304N2357EU3,Jardim Verônia,05/03/2025 10:18,EDSON PEREIRA,05/03/2025 11:28,05/03/2025 05:48,N/A,PT2025030512F1Q,1003731394,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR259969350649P,297548407_002,BR259969350649P,,COLORFUL ROSA,5511987660999,03/03/2025 20:42,Inbounded,250304N2357EU3,Nova Gerty,05/03/2025 09:25,MARCELO DELLA BELLA,05/03/2025 09:54,05/03/2025 08:44,N/A,PT2025030512IM9,297548407,03/03/2025 23:59,0,0,,Canindé,03031010,São Paulo,São Paulo,Canindé,"R Vitor Hugo, 53, 2ºANDAR"
BR256155877896H,330130080_002,BR256155877896H,,LiLi tendência,5511977712888,03/03/2025 20:42,Inbounded,250304N2357EU3,Jabaquara,05/03/2025 12:45,MURILO MORENO,05/03/2025 13:41,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR258952562842Y,330130080_002,BR258952562842Y,,LiLi tendência,5511977712888,03/03/2025 20:42,Inbounded,250304N2357EU3,Jardim Marília,05/03/2025 12:34,MURILO MORENO,05/03/2025 13:41,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR251302123791W,345135280_004,BR251302123791W,,Kloube,5511980696997,03/03/2025 20:42,Inbounded,250304N2357EU3,Santa Clara ,05/03/2025 09:52,Marcelo Dos Santos,05/03/2025 10:53,05/03/2025 03:14,N/A,PT2025030512439,345135280,03/03/2025 23:59,0,0,,Vila Maria Baixa,02120020,São Paulo,São Paulo,Vila Maria Baixa,"R Newton Braga, 277, Mezanino"
BR2534460599891,345135280_004,BR2534460599891,,Kloube,5511980696997,03/03/2025 20:42,Inbounded,250304N2357EU3,Vila metalúrgica ,05/03/2025 09:54,Marcelo Dos Santos,05/03/2025 10:54,05/03/2025 03:14,N/A,PT2025030512439,345135280,03/03/2025 23:59,0,0,,Vila Maria Baixa,02120020,São Paulo,São Paulo,Vila Maria Baixa,"R Newton Braga, 277, Mezanino"
BR255043398428W,461633669_003,BR255043398428W,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:41,Inbounded,250304N2357EU3,Jardim América,05/03/2025 09:59,EDSON PEREIRA,05/03/2025 11:30,05/03/2025 05:48,N/A,PT2025030512F20,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR256903595109S,807581166_003,BR256903595109S,,REAL MO,5511985223888,03/03/2025 20:41,Inbounded,250304N2357EU3,Parque dos Camargos,05/03/2025 08:49,Ademir chaves de morais junior,05/03/2025 11:04,05/03/2025 05:48,N/A,PT2025030512426,807581166,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA01"
BR254163521853U,1007379684_003,BR254163521853U,,NEW WORD MAGAZINE,5511937781681,03/03/2025 20:39,Inbounded,250304N2357EU3,Vila Nossa Senhora do Retiro,05/03/2025 12:01,Ademir chaves de morais junior,05/03/2025 12:58,05/03/2025 05:48,N/A,PT2025030512M65,1007379684,03/03/2025 23:59,2,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA12"
BR255931472051I,461633669_003,BR255931472051I,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:39,Inbounded,250304N2357EU3,Bela Vista,05/03/2025 09:13,Ademir chaves de morais junior,05/03/2025 11:03,05/03/2025 05:48,N/A,PT202503051242E,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR251885345374F,989926234_003,BR251885345374F,,TIKO SHOP,5511915877777,03/03/2025 20:38,Inbounded,250304N2357EU3,Jardim Umuarama,05/03/2025 09:50,Saulo oliveira Barbosa,05/03/2025 10:36,05/03/2025 03:14,N/A,PT202503051241Y,989926234,03/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR2553144823522,330130080_002,BR2553144823522,,LiLi tendência,5511977712888,03/03/2025 20:37,Inbounded,250304N2357EU3,Jardim Raposo Tavares,05/03/2025 12:46,MURILO MORENO,05/03/2025 13:38,05/03/2025 03:14,N/A,PT2025030512457,330130080,03/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR250290988308U,345135280_004,BR250290988308U,,Kloube,5511980696997,03/03/2025 20:37,Inbounded,250304N2357EU3,Arthur Alvim,05/03/2025 09:54,Marcelo Dos Santos,05/03/2025 10:54,05/03/2025 03:14,N/A,PT2025030512439,345135280,03/03/2025 23:59,0,0,,Vila Maria Baixa,02120020,São Paulo,São Paulo,Vila Maria Baixa,"R Newton Braga, 277, Mezanino"
BR258747624504L,387922327_003,BR258747624504L,,Pfs Cosméticos,5511976919290,03/03/2025 20:35,Inbounded,250304N2357EU3,Jardim Ana Estela,05/03/2025 08:33,ISMAEL TOMAZ DA SILVA,05/03/2025 10:46,05/03/2025 03:14,N/A,PT2025030512413,387922327,03/03/2025 23:59,0,0,,Freguesia do Ó,02925130,São Paulo,São Paulo,Freguesia do Ó,"Rua João Alves, 34"
BR2512482605500,1008802369_001,BR2512482605500,,LOJA DA WEB,5511942481729,03/03/2025 20:35,Inbounded,250304N2357EU3,Vila Moraes,05/03/2025 09:18,Ademir chaves de morais junior,05/03/2025 11:03,05/03/2025 05:48,N/A,PT202503051242I,1008802369,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR253492354993D,989926234_003,BR253492354993D,,TIKO SHOP,5511915877777,03/03/2025 20:35,Inbounded,250304N2357EU3,Cidade edson,05/03/2025 09:47,Saulo oliveira Barbosa,05/03/2025 10:39,05/03/2025 03:14,N/A,PT202503051241Y,989926234,03/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR2553369041377,461633669_003,BR2553369041377,,MAX MO (Atacado & Varejo),5511984537583,03/03/2025 20:35,Inbounded,250304N2357EU3,Butantã,05/03/2025 09:04,Ademir chaves de morais junior,05/03/2025 11:04,05/03/2025 05:48,N/A,PT202503051242E,461633669,03/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
